% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:39
% Dimension:          1
% Nodes:              2251
% Expressions:        4
% Description:        Line graph
% R                       Height                   Height                   Height                   Height
0.04543333333333253       2.3228803176661604E-11   2.3534293349947203E-11   2.4881529673357873E-11   3.35196267016963E-11
0.04546666666666586       2.3195790607209875E-11   2.3500791017478834E-11   2.4845544380422205E-11   3.3482808165834664E-11
0.04549999999999919       2.316283531056085E-11    2.3467347461455372E-11   2.4809626867449746E-11   3.3446024890640084E-11
0.045533333333332524      2.312993716775788E-11    2.343396255677883E-11    2.477377697653922E-11    3.340927709809695E-11
0.04556666666666585       2.3097095891954444E-11   2.3400636005686243E-11   2.4737994318811117E-11   3.3372564615153345E-11
0.04559999999999918       2.306431148349467E-11    2.3367367808440443E-11   2.4702278894173E-11      3.333588744170084E-11
0.04563333333333252       2.303158382785926E-11    2.3334157844585266E-11   2.4666630550731647E-11   3.329924579984867E-11
0.04566666666666585       2.2998912637036386E-11   2.3301005815212923E-11   2.4631048899289802E-11   3.326263951575306E-11
0.04569999999999918       2.2966297911386223E-11   2.3267911720601176E-11   2.459553393976943E-11    3.322606858932327E-11
0.045733333333332515      2.293373953721643E-11    2.3234875441228343E-11   2.45600855215701E-11     3.318953324041721E-11
0.04576666666666585       2.2901237230781268E-11   2.32018966826701E-11     2.4524703262308023E-11   3.315303329572674E-11
0.04579999999999918       2.2868790992457164E-11   2.3168975445219307E-11   2.4489387161919486E-11   3.311656875517858E-11
0.04583333333333252       2.2836400708088655E-11   2.3136111608865032E-11   2.4454137068861817E-11   3.3080139839597065E-11
0.04586666666666585       2.280406609623239E-11    2.310330488168487E-11    2.4418952605187406E-11   3.304374637064299E-11
0.04589999999999918       2.2771787157281065E-11   2.3070555263986745E-11   2.4383833770846482E-11   3.300738834826025E-11
0.045933333333332514      2.273956377975442E-11    2.3037862638552765E-11   2.4348780417857588E-11   3.297106599506367E-11
0.045966666666665844      2.2707395681911887E-11   2.3005226713217578E-11   2.4313792169074347E-11   3.2934779131241616E-11
0.045999999999999173      2.2675282864163182E-11   2.2972647488304858E-11   2.427886902446136E-11    3.289852775675491E-11
0.04603333333333251       2.2643225216716438E-11   2.294012484843506E-11    2.4244010838615334E-11   3.286231209309437E-11
0.04606666666666584       2.2611222460897167E-11   2.2907658504647554E-11   2.420921723929807E-11    3.282613196124372E-11
0.04609999999999917       2.257927459713245E-11    2.287524845728211E-11    2.4174488226488648E-11   3.278998736118049E-11
0.046133333333332506      2.2547381515352895E-11   2.2842894590665053E-11   2.4139823654185818E-11   3.2753878514975656E-11
0.046166666666665836      2.2515542937854576E-11   2.2810596616952804E-11   2.4105223152657077E-11   3.2717805237352314E-11
0.046199999999999165      2.2483758865081725E-11   2.277835453650095E-11    2.4070686721895406E-11   3.2681767528304395E-11
0.0462333333333325        2.245202919145577E-11    2.274616823835171E-11    2.4036214222035827E-11   3.2645765607672304E-11
0.04626666666666584       2.2420353639114162E-11   2.27140374345106E-11     2.4001805284120407E-11   3.260979929553402E-11
0.04629999999999917       2.238873220851935E-11    2.268196212535007E-11    2.3967459908156786E-11   3.2573868591899667E-11
0.046333333333332505      2.2357164791758653E-11   2.2649942197601967E-11   2.3933177951529747E-11   3.2537973708981044E-11
0.046366666666665834      2.2325651118828145E-11   2.2617977371427376E-11   2.389895905644208E-11    3.2502114472730505E-11
0.046399999999999164      2.229419119020881E-11    2.2586067647215865E-11   2.386480322291611E-11    3.2466290883174106E-11
0.0464333333333325        2.226278489246075E-11    2.255421290595728E-11    2.383071030066839E-11    3.243050314878468E-11
0.04646666666666583       2.2231431961409963E-11   2.2522412873969428E-11   2.3796679940977607E-11   3.2394751093509634E-11
0.04649999999999916       2.2200132397555882E-11   2.2490667551658895E-11   2.37627121438804E-11     3.235903471739065E-11
0.0465333333333325        2.216888608722149E-11    2.245897681978691E-11    2.37288067587955E-11     3.2323354229185907E-11
0.046566666666665826      2.2137692769428978E-11   2.2427340408061996E-11   2.369496344229035E-11    3.22877094520956E-11
0.046599999999999156      2.2106552444696603E-11   2.2395758316908052E-11   2.366118219441594E-11    3.225210038617679E-11
0.04663333333333249       2.207546499918503E-11    2.2364230426906725E-11   2.362746286414933E-11    3.2216527242690305E-11
0.04666666666666582       2.2044430174669045E-11   2.2332756470720834E-11   2.359380511280998E-11    3.218098983883152E-11
0.04669999999999915       2.2013447971685905E-11   2.2301336448791758E-11   2.3560208940463154E-11   3.2145488174672576E-11
0.04673333333333249       2.1982518278935876E-11   2.2269970244341834E-11   2.3526674199435757E-11   3.2110022463881284E-11
0.046766666666665825      2.1951640836371548E-11   2.2238657588200992E-11   2.3493200549590848E-11   3.2074592520639905E-11
0.046799999999999155      2.192081564455001E-11    2.2207398480828885E-11   2.3459787991008475E-11   3.20391983450354E-11
0.046833333333332484      2.189004259656158E-11    2.2176192810109272E-11   2.342643638238371E-11    3.20038401495638E-11
0.046866666666665814      2.1859321432471772E-11   2.2145040306969522E-11   2.339314538411662E-11    3.1968517750555826E-11
0.04689999999999915       2.182865215285806E-11    2.2113940971888043E-11   2.3359914996302293E-11   3.193323114811299E-11
0.04693333333333249       2.1798034653620715E-11   2.208289469569664E-11    2.3326745081373544E-11   3.189798055217596E-11
0.04696666666666582       2.1767468673136346E-11   2.2051901207629762E-11   2.3293635298402575E-11   3.186276577708013E-11
0.04699999999999915       2.1736954212002733E-11   2.2020960508184475E-11   2.3260585647499187E-11   3.182758682294126E-11
0.04703333333333248       2.170649117201717E-11    2.1990072494351745E-11   2.322759599903319E-11    3.179244389735709E-11
0.04706666666666581       2.1676079289053255E-11   2.1959236892800003E-11   2.3194666009586466E-11   3.175733681670961E-11
0.04709999999999914       2.1645718563729896E-11   2.192845370404578E-11    2.3161795679284034E-11   3.1722265581128524E-11
0.04713333333333248       2.1615408898622852E-11   2.189772282597791E-11    2.3128984879938548E-11   3.168723039382335E-11
0.04716666666666581       2.1585150033785628E-11   2.1867043989598408E-11   2.3096233274137348E-11   3.1652231075418584E-11
0.04719999999999914       2.155494196985877E-11    2.183641719544369E-11    2.3063540862020895E-11   3.1617267626057646E-11
0.047233333333332475      2.152478460532005E-11    2.1805842337142675E-11   2.3030907509828057E-11   3.158234024736768E-11
0.04726666666666581       2.149467768602433E-11    2.1775319151815243E-11   2.2998332888834682E-11   3.154744875621973E-11
0.04729999999999914       2.1464621212633576E-11   2.1744847640017513E-11   2.296581699919629E-11    3.15125931527706E-11
0.04733333333333248       2.1434615083040253E-11   2.1714427694762042E-11   2.2933359706248218E-11   3.147777363877648E-11
0.0473666666666658        2.1404659045740083E-11   2.168405905597382E-11    2.2900960685687515E-11   3.144299003004716E-11
0.04739999999999914       2.1374753101417413E-11   2.1653741724229522E-11   2.2868619937685327E-11   3.1408242326752515E-11
0.047433333333332474      2.1344897146487703E-11   2.162347559106861E-11    2.2836337325935735E-11   3.137353073086565E-11
0.047466666666665804      2.1315090934199143E-11   2.159326040136185E-11    2.280411253288292E-11    3.1338855057878464E-11
0.04749999999999913       2.128533446525894E-11    2.1563096155706906E-11   2.277194555871388E-11    3.130421530797365E-11
0.04753333333333247       2.1255627636317238E-11   2.1532982745886664E-11   2.273983626737179E-11    3.1269611684269194E-11
0.0475666666666658        2.1225970200741678E-11   2.1502919916970763E-11   2.2707784342338353E-11   3.123504399746171E-11
0.04759999999999913       2.11963621592624E-11     2.1472907669577925E-11   2.2675789783816297E-11   3.120051224774641E-11
0.047633333333332466      2.1166803413151205E-11   2.1442945900294367E-11   2.264385246182935E-11    3.11660166391093E-11
0.047666666666665795      2.113729371347383E-11    2.1413034351846405E-11   2.2611972057589042E-11   3.113155698089152E-11
0.047699999999999125      2.1107833060984283E-11   2.1383173024874686E-11   2.2580148571314407E-11   3.1097133273300404E-11
0.04773333333333246       2.107842135842979E-11    2.135336181756729E-11    2.2548381875317924E-11   3.106274571718848E-11
0.0477666666666658        2.104905835987288E-11    2.1323600475761034E-11   2.251667165515321E-11    3.102839412475753E-11
0.04779999999999913       2.101974406609194E-11    2.1293889000118992E-11   2.2485017911055884E-11   3.0994078496226816E-11
0.047833333333332465      2.099047837794891E-11    2.1264227286863432E-11   2.2453420512753876E-11   3.095979903308032E-11
0.04786666666666579       2.0961261052429827E-11   2.1234615084956592E-11   2.2421879150543018E-11   3.092555554090936E-11
0.047899999999999124      2.0932092090337327E-11   2.1205052395083785E-11   2.2390393824675167E-11   3.0891348019944784E-11
0.04793333333333246       2.0902971395046816E-11   2.1175539116052113E-11   2.2358964407999173E-11   3.085717667479093E-11
0.04796666666666579       2.0873898723066468E-11   2.1146074996396955E-11   2.2327590591031893E-11   3.082304130785628E-11
0.04799999999999912       2.0844874075224052E-11   2.1116660036826712E-11   2.2296272374042032E-11   3.078894191938294E-11
0.048033333333332456      2.0815897354654378E-11   2.108729413592824E-11    2.226500962971762E-11    3.075487871472809E-11
0.048066666666665786      2.078696832197999E-11    2.105797704653767E-11    2.2233802054484175E-11   3.0720851495150895E-11
0.048099999999999116      2.075808697805434E-11    2.1028708769387004E-11   2.2202649648627524E-11   3.068686026090436E-11
0.04813333333333245       2.072925322494996E-11    2.0999489201973932E-11   2.2171552283472302E-11   3.0652905217042146E-11
0.04816666666666578       2.0700466826477387E-11   2.097031810047873E-11    2.2140509660192228E-11   3.061898616334229E-11
0.04819999999999911       2.0671727783516246E-11   2.0941195465657425E-11   2.210952177909049E-11    3.0585103100068386E-11
0.04823333333333245       2.06430359986219E-11     2.0912121195534994E-11   2.2078588512247788E-11   3.055125623076152E-11
0.048266666666665785      2.061439123583481E-11    2.0883095046550332E-11   2.2047709561686393E-11   3.0517445355610374E-11
0.048299999999999114      2.0585793496061834E-11   2.0854117019484484E-11   2.2016884927727585E-11   3.0483670474888874E-11
0.04833333333333245       2.0557242684207454E-11   2.082518701488483E-11    2.1986114485977278E-11   3.0449931788392486E-11
0.048366666666665774      2.0528738565207747E-11   2.0796304790095473E-11   2.195539793981913E-11    3.041622909986852E-11
0.04839999999999911       2.0500281139997273E-11   2.076747034592298E-11    2.1924735289592776E-11   3.038256240960093E-11
0.04843333333333245       2.047187031458418E-11    2.0738683584061135E-11   2.1894126412294313E-11   3.0348931916672767E-11
0.04846666666666578       2.0443505853455074E-11   2.070994426146756E-11    2.1863571011541214E-11   3.0315337419364565E-11
0.048499999999999106      2.041518775757196E-11    2.068125237897401E-11    2.183306908769103E-11    3.028177891796997E-11
0.04853333333333244       2.038691593935983E-11    2.0652607844915682E-11   2.1802620525936363E-11   3.0248256612738543E-11
0.04856666666666577       2.0358690159248774E-11   2.0624010412093517E-11   2.1772225025347888E-11   3.021477030094315E-11
0.0485999999999991        2.0330510418229393E-11   2.0595460081365564E-11   2.1741882586301875E-11   3.0181319982886685E-11
0.04863333333333244       2.0302376630819886E-11   2.0566956763294517E-11   2.1711593097014228E-11   3.0147905856670377E-11
0.04866666666666577       2.0274288560527344E-11   2.053850021386873E-11    2.168135626083196E-11    3.011452772294364E-11
0.0486999999999991        2.0246246208371665E-11   2.051009043397319E-11    2.1651172078150527E-11   3.008118558201841E-11
0.048733333333332435      2.0218249486014027E-11   2.048172733120618E-11    2.162104043344737E-11    3.004787963072169E-11
0.04876666666666577       2.0190298161776767E-11   2.0453410666611584E-11   2.1590961036981325E-11   3.001460966664312E-11
0.0487999999999991        2.016239223670919E-11    2.042514044110144E-11    2.1560933889166975E-11   2.9981375690103345E-11
0.04883333333333244       2.0134531620174468E-11   2.0396916559876486E-11   2.153095887143923E-11    2.994817789898696E-11
0.04886666666666576       2.0106716083932388E-11   2.0368738787604736E-11   2.150103569918739E-11    2.9915016087825026E-11
0.0488999999999991        2.0078945629062637E-11   2.0340607125226187E-11   2.1471164372845804E-11   2.988189025694651E-11
0.048933333333332434      2.0051220163409095E-11   2.0312521476405365E-11   2.144134477212505E-11    2.9848800604991225E-11
0.04896666666666576       2.0023539462840882E-11   2.0284481610081967E-11   2.141157661803477E-11    2.981574692455849E-11
0.04899999999999909       1.999590352846875E-11    2.025648752722458E-11    2.1381859911029522E-11   2.978272921598527E-11
0.04903333333333243       1.996831226940332E-11    2.0228539132818624E-11   2.1352194532456738E-11   2.974974767948617E-11
0.04906666666666576       1.99407654605104E-11     2.0200636194807346E-11   2.132258020260866E-11    2.971680210378826E-11
0.04909999999999909       1.9913263102932257E-11   2.0172778714188307E-11   2.1293016921960257E-11   2.9683892489236257E-11
