% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:27
% Dimension:          1
% Nodes:              2251
% Expressions:        3
% Description:        Line graph
% R                       Height                   Height                   Height
0.0062333333333333225     2.8902910432702155E-10   2.8973443127684915E-10   2.9094732586644676E-10
0.006266666666666655      2.873453234406065E-10    2.880392966876603E-10    2.892322431593037E-10
0.006299999999999988      2.856795074162916E-10    2.8636237209002623E-10   2.8753581319765383E-10
0.006333333333333322      2.840313444729535E-10    2.847033395576295E-10    2.858577066479523E-10
0.006366666666666654      2.8240031003265917E-10   2.8306166166392737E-10   2.8419736205731873E-10
0.006399999999999987      2.8078640394884145E-10   2.8143733823245803E-10   2.8255477918978364E-10
0.006433333333333321      2.791893326139377E-10    2.79830070008843E-10     2.8092964834488245E-10
0.0064666666666666536     2.776086031859608E-10    2.782393524999172E-10    2.7932144332949376E-10
0.006499999999999987      2.7604421552357567E-10   2.7666518553681886E-10   2.7773016392033015E-10
0.006533333333333321      2.744958973452334E-10    2.751072917885795E-10    2.761555234806344E-10
0.006566666666666653      2.729631812915716E-10    2.7356519321752335E-10   2.745970241619057E-10
0.006599999999999986      2.714460672275065E-10    2.7203888966327927E-10   2.7305466575408334E-10
0.00663333333333332       2.699442975748451E-10    2.70528118914552E-10     2.7152817753274807E-10
0.006666666666666652      2.6845743765707517E-10   2.6903243667128574E-10   2.7001709740867824E-10
0.0066999999999999855     2.6698548734500335E-10   2.675518427810279E-10    2.685214251839839E-10
0.0067333333333333195     2.6552819982308107E-10   2.660860860904807E-10    2.670409017582612E-10
0.006766666666666652      2.6408517043958576E-10   2.646347532830089E-10    2.6557509785423824E-10
0.006799999999999985      2.6265639907045567E-10   2.631978442130957E-10    2.641240132847202E-10
0.006833333333333319      2.612416492606211E-10    2.617751183759047E-10    2.6268740014683443E-10
0.006866666666666651      2.598405408520283E-10    2.6036618774159327E-10   2.612648559597683E-10
0.006899999999999984      2.584530737264218E-10    2.5897105217215035E-10   2.5985638054733256E-10
0.006933333333333317      2.5707902453127553E-10   2.575894846168193E-10    2.5846174012066415E-10
0.00696666666666665       2.5571803742935E-10      2.5622112208108307E-10   2.570805585877392E-10
0.006999999999999983      2.543701123078617E-10    2.5486596443395254E-10   2.5571283578255846E-10
0.007033333333333316      2.5303503528114783E-10   2.535237943183771E-10    2.543583480393973E-10
0.007066666666666649      2.5171247137946594E-10   2.5219427024943505E-10   2.530167419863229E-10
0.007099999999999982      2.504024204934227E-10    2.5087739210082004E-10   2.5168801746466527E-10
0.007133333333333315      2.491046836453394E-10    2.4957295777787064E-10   2.503719667326902E-10
0.0071666666666666485     2.478189403318492E-10    2.4828064072988117E-10   2.4906825223713464E-10
0.007199999999999982      2.4654519044790503E-10   2.4700044083614034E-10   2.477768738274496E-10
0.007233333333333315      2.4528324626260077E-10   2.4573216751957484E-10   2.4649763578248276E-10
0.007266666666666648      2.4403280680765094E-10   2.4447551428439793E-10   2.452302215766598E-10
0.007299999999999981      2.4279387198256976E-10   2.4323048101563145E-10   2.4397463106751436E-10
0.007333333333333314      2.4156626028489606E-10   2.4199688351135714E-10   2.427306751852962E-10
0.007366666666666647      2.403496904920992E-10    2.40774435538934E-10     2.414980586290995E-10
0.00739999999999998       2.3914416250706996E-10   2.395631369877743E-10    2.4027678126288073E-10
0.0074333333333333135     2.379495013359382E-10    2.3836281031816065E-10   2.390666609666863E-10
0.007466666666666647      2.367654432380605E-10    2.371731872342805E-10    2.378674212197336E-10
0.00749999999999998       2.3559198812009483E-10   2.3599426763027155E-10   2.366790618926073E-10
0.007533333333333313      2.344289665989891E-10    2.348258797078966E-10    2.355014068493334E-10
0.007566666666666646      2.3327613336086385E-10   2.336677740329189E-10    2.3433419923333173E-10
0.007599999999999979      2.3213348831592517E-10   2.325199505039052E-10    2.3317743892135605E-10
0.007633333333333312      2.31000868316287E-10     2.3138224369434853E-10   2.3203095640235325E-10
0.007666666666666645      2.2987804235051973E-10   2.3025441882439264E-10   2.3089451012319113E-10
0.007699999999999979      2.2876501033156152E-10   2.2913647579611045E-10   2.2976809996565648E-10
0.007733333333333313      2.2766161822532667E-10   2.2802825848129954E-10   2.2865156605562654E-10
0.007766666666666646      2.2656764386322226E-10   2.2692954119280052E-10   2.2754467639525697E-10
0.007799999999999979      2.25483087161017E-10     2.25840323836238E-10     2.264474308712988E-10
0.00783333333333331       2.2440780578088667E-10   2.247604622120981E-10    2.2535968196057745E-10
0.007866666666666643      2.2334158638480147E-10   2.2368973967858407E-10   2.2428120710791665E-10
0.007899999999999976      2.222844288917549E-10    2.2262815614523948E-10   2.2321200620533534E-10
0.00793333333333331       2.2123620037729619E-10   2.2157557699821445E-10   2.221519416284048E-10
0.007966666666666643      2.201966950980906E-10    2.2053179339049323E-10   2.2110079898573358E-10
0.007999999999999976      2.191659129756436E-10    2.1949680523474194E-10   2.2005857817364848E-10
0.008033333333333309      2.1814373089629536E-10   2.1847048790843084E-10   2.1902515188638502E-10
0.008066666666666642      2.171299497807767E-10    2.1745263940694315E-10   2.18000312903401E-10
0.008099999999999975      2.1612456955360104E-10   2.164432596465412E-10    2.1698406112575252E-10
0.008133333333333308      2.1512747400329705E-10   2.1544223103734858E-10   2.1597627651630412E-10
0.008166666666666642      2.1413847484123915E-10   2.1444936258820384E-10   2.1497676327409187E-10
0.008199999999999975      2.1315757199496507E-10   2.1346465421894607E-10   2.1398552130480644E-10
